Name,Equities,pct,id,Ranking,Sector1,Sector2,Indice
BlackRock Investment Management (UK) Ltd.,18837388,2.07,STMICROELECTRONICS,5,Technology,Semiconductors - NEC, CAC40
"Invesco Advisers, Inc.",16493506,1.81,STMICROELECTRONICS,6,Technology,Semiconductors - NEC, CAC40
DNCA Finance SA,13159279,1.45,STMICROELECTRONICS,7,Technology,Semiconductors - NEC, CAC40
Norges Bank Investment Management,12603828,1.38,STMICROELECTRONICS,8,Technology,Semiconductors - NEC, CAC40
BlackRock Fund Advisors,10322991,1.13,STMICROELECTRONICS,9,Technology,Semiconductors - NEC, CAC40
Henderson Global Investors Ltd.,8863994,0.97,STMICROELECTRONICS,10,Technology,Semiconductors - NEC, CAC40
Fidelity Management & Research Co.,9715155,5.73,CAPGEMINI-SE,1,Technology,IT Services & Consulting - NEC, CAC40
Amundi Asset Management SA,8350434,4.93,CAPGEMINI-SE,2,Technology,IT Services & Consulting - NEC, CAC40
"The Vanguard Group, Inc.",4758511,2.81,CAPGEMINI-SE,3,Technology,IT Services & Consulting - NEC, CAC40
Norges Bank Investment Management,3822740,2.26,CAPGEMINI-SE,4,Technology,IT Services & Consulting - NEC, CAC40
McKinley Capital Management LLC,3411408,2.01,CAPGEMINI-SE,5,Technology,IT Services & Consulting - NEC, CAC40
JPMorgan Asset Management (UK) Ltd.,2774023,1.64,CAPGEMINI-SE,6,Technology,IT Services & Consulting - NEC, CAC40
Capital Research & Management Co. (World Investors),2703426,1.6,CAPGEMINI-SE,7,Technology,IT Services & Consulting - NEC, CAC40
DNB Asset Management AS,2686516,1.59,CAPGEMINI-SE,8,Technology,IT Services & Consulting - NEC, CAC40
Union Investment Privatfonds GmbH,2214034,1.31,CAPGEMINI-SE,9,Technology,IT Services & Consulting - NEC, CAC40
Invesco Asset Management Ltd.,1783512,1.05,CAPGEMINI-SE,10,Technology,IT Services & Consulting - NEC, CAC40
Lyxor International Asset Management SAS,55675710,6.52,SOCIETE-GENERALE,1,Financials,Banks - NEC, CAC40
Dodge & Cox,38179220,4.47,SOCIETE-GENERALE,2,Financials,Banks - NEC, CAC40
"The Vanguard Group, Inc.",23364675,2.74,SOCIETE-GENERALE,3,Financials,Banks - NEC, CAC40
Caisse Des Dépôts & Consignations (Investment Management),20599627,2.41,SOCIETE-GENERALE,4,Financials,Banks - NEC, CAC40
Capital Research & Management Co. (Global Investors),19436602,2.28,SOCIETE-GENERALE,5,Financials,Banks - NEC, CAC40
Norges Bank Investment Management,17711564,2.08,SOCIETE-GENERALE,6,Financials,Banks - NEC, CAC40
Amundi Asset Management SA (Investment Management),17120729,2.01,SOCIETE-GENERALE,7,Financials,Banks - NEC, CAC40
BNP Paribas Asset Management France SAS,16640345,1.95,SOCIETE-GENERALE,8,Financials,Banks - NEC, CAC40
Capital Research & Management Co. (World Investors),16588051,1.94,SOCIETE-GENERALE,9,Financials,Banks - NEC, CAC40
Ostrum Asset Management SA,8898309,1.04,SOCIETE-GENERALE,10,Financials,Banks - NEC, CAC40
Amundi Asset Management SA,47193986,8.66,SAINT-GOBAIN,1,Consumer Cyclical,Construction Supplies & Fixtures - NEC, CAC40
First Eagle Investment Management LLC,15241172,2.8,SAINT-GOBAIN,2,Consumer Cyclical,Construction Supplies & Fixtures - NEC, CAC40
"The Vanguard Group, Inc.",14789214,2.72,SAINT-GOBAIN,3,Consumer Cyclical,Construction Supplies & Fixtures - NEC, CAC40
Amundi Asset Management SA (Investment Management),8169446,1.5,SAINT-GOBAIN,4,Consumer Cyclical,Construction Supplies & Fixtures - NEC, CAC40
Norges Bank Investment Management,7070310,1.3,SAINT-GOBAIN,5,Consumer Cyclical,Construction Supplies & Fixtures - NEC, CAC40
Lyxor International Asset Management SAS,6552075,1.2,SAINT-GOBAIN,6,Consumer Cyclical,Construction Supplies & Fixtures - NEC, CAC40
Dimensional Fund Advisors LP,4980839,0.91,SAINT-GOBAIN,7,Consumer Cyclical,Construction Supplies & Fixtures - NEC, CAC40
Templeton Global Advisors Ltd.,4610353,0.85,SAINT-GOBAIN,8,Consumer Cyclical,Construction Supplies & Fixtures - NEC, CAC40
BNP Paribas Asset Management France SAS,4516464,0.83,SAINT-GOBAIN,9,Consumer Cyclical,Construction Supplies & Fixtures - NEC, CAC40
DNCA Finance SA,4457644,0.82,SAINT-GOBAIN,10,Consumer Cyclical,Construction Supplies & Fixtures - NEC, CAC40
Caisse Des Dépôts & Consignations (Investment Management),26036119,4.59,VEOLIA-ENVIRONNEMENT,1,Utilities,Water Utilities - NEC, CAC40
"The Vanguard Group, Inc.",15281821,2.69,VEOLIA-ENVIRONNEMENT,2,Utilities,Water Utilities - NEC, CAC40
Norges Bank Investment Management,15275866,2.69,VEOLIA-ENVIRONNEMENT,3,Utilities,Water Utilities - NEC, CAC40
Templeton Global Advisors Ltd.,13010381,2.29,VEOLIA-ENVIRONNEMENT,4,Utilities,Water Utilities - NEC, CAC40
Veolia Environnement S.A.,12448465,2.19,VEOLIA-ENVIRONNEMENT,5,Utilities,Water Utilities - NEC, CAC40
Pictet Asset Management SA,12036348,2.12,VEOLIA-ENVIRONNEMENT,6,Utilities,Water Utilities - NEC, CAC40
APG Asset Management NV,10248842,1.81,VEOLIA-ENVIRONNEMENT,7,Utilities,Water Utilities - NEC, CAC40
Lyxor International Asset Management SAS,8151384,1.44,VEOLIA-ENVIRONNEMENT,8,Utilities,Water Utilities - NEC, CAC40
Amundi Asset Management SA (Investment Management),7132777,1.26,VEOLIA-ENVIRONNEMENT,9,Utilities,Water Utilities - NEC, CAC40
DWS Investment GmbH,6595950,1.16,VEOLIA-ENVIRONNEMENT,10,Utilities,Water Utilities - NEC, CAC40
Rue la Boétie SAS,1612517290,55.9,CREDIT-AGRICOLE-SA,1,Financials,Commercial Banks, CAC40
Crédit Agricole SA Employee Stock Ownership Plan,134900173,4.68,CREDIT-AGRICOLE-SA,2,Financials,Commercial Banks, CAC40
Norges Bank Investment Management,47554006,1.65,CREDIT-AGRICOLE-SA,3,Financials,Commercial Banks, CAC40
"The Vanguard Group, Inc.",34826596,1.21,CREDIT-AGRICOLE-SA,4,Financials,Commercial Banks, CAC40
BNP Paribas Asset Management France SAS,27839457,0.97,CREDIT-AGRICOLE-SA,5,Financials,Commercial Banks, CAC40
DNCA Finance SA,25586949,0.89,CREDIT-AGRICOLE-SA,6,Financials,Commercial Banks, CAC40
Lyxor International Asset Management SAS,21479193,0.74,CREDIT-AGRICOLE-SA,7,Financials,Commercial Banks, CAC40
Templeton Global Advisors Ltd.,16159114,0.56,CREDIT-AGRICOLE-SA,8,Financials,Commercial Banks, CAC40
BlackRock Fund Advisors,15191729,0.53,CREDIT-AGRICOLE-SA,9,Financials,Commercial Banks, CAC40
Caixabank Asset Management SGIIC SA,11752404,0.41,CREDIT-AGRICOLE-SA,10,Financials,Commercial Banks, CAC40
SIX Group Ltd.,29853529,16.3,WORLDLINE,1,Financials,Financial Technology & Infrastructure, CAC40
Wellington Management Co. LLP,9325582,5.1,WORLDLINE,2,Financials,Financial Technology & Infrastructure, CAC40
Capital Research & Management Co. (World Investors),8853547,4.84,WORLDLINE,3,Financials,Financial Technology & Infrastructure, CAC40
Atos SE,6986500,3.82,WORLDLINE,4,Financials,Financial Technology & Infrastructure, CAC40
Bpifrance Participations SA /PRIVATE EQUITY/,6604061,3.61,WORLDLINE,5,Financials,Financial Technology & Infrastructure, CAC40
Threadneedle Asset Management Ltd.,5486438,3,WORLDLINE,6,Financials,Financial Technology & Infrastructure, CAC40
"The Vanguard Group, Inc.",4244039,2.32,WORLDLINE,7,Financials,Financial Technology & Infrastructure, CAC40
BlackRock Investment Management (UK) Ltd.,3777294,2.07,WORLDLINE,8,Financials,Financial Technology & Infrastructure, CAC40
"Invesco Advisers, Inc.",2450431,1.34,WORLDLINE,9,Financials,Financial Technology & Infrastructure, CAC40
Allianz Global Investors GmbH,2378391,1.3,WORLDLINE,10,Financials,Financial Technology & Infrastructure, CAC40
Moulin Family,79624212,9.86,CARREFOUR,1,Consumer Non-Cyclical,Supermarkets & Convenience Stores, CAC40
Diniz Family,60234551,7.46,CARREFOUR,2,Consumer Non-Cyclical,Supermarkets & Convenience Stores, CAC40
Arnault Family,44424333,5.5,CARREFOUR,3,Consumer Non-Cyclical,Supermarkets & Convenience Stores, CAC40
Invesco Asset Management Ltd.,20890954,2.59,CARREFOUR,4,Consumer Non-Cyclical,Supermarkets & Convenience Stores, CAC40
"The Vanguard Group, Inc.",17376813,2.15,CARREFOUR,5,Consumer Non-Cyclical,Supermarkets & Convenience Stores, CAC40
Schroder Investment Management Ltd.,14786096,1.83,CARREFOUR,6,Consumer Non-Cyclical,Supermarkets & Convenience Stores, CAC40
Norges Bank Investment Management,11302095,1.4,CARREFOUR,7,Consumer Non-Cyclical,Supermarkets & Convenience Stores, CAC40
Carrefour SA,9457539,1.17,CARREFOUR,8,Consumer Non-Cyclical,Supermarkets & Convenience Stores, CAC40
First Eagle Investment Management LLC,8574982,1.06,CARREFOUR,9,Consumer Non-Cyclical,Supermarkets & Convenience Stores, CAC40
Carrefour SA Employee Stock Ownership Plan,7408858,0.92,CARREFOUR,10,Consumer Non-Cyclical,Supermarkets & Convenience Stores, CAC40
Dongfeng Motor Group Company Limited,110622220,12.2,PEUGEOT,1,Consumer Cyclical,Auto & Truck Manufacturers - NEC, CAC40
Bpifrance Participations SA /PRIVATE EQUITY/,110622220,12.2,PEUGEOT,2,Consumer Cyclical,Auto & Truck Manufacturers - NEC, CAC40
FFP Société anonyme,102419889,11.3,PEUGEOT,3,Consumer Cyclical,Auto & Truck Manufacturers - NEC, CAC40
Peugeot Family,26298895,2.91,PEUGEOT,4,Consumer Cyclical,Auto & Truck Manufacturers - NEC, CAC40
Capital Research & Management Co. (World Investors),20593605,2.28,PEUGEOT,5,Consumer Cyclical,Auto & Truck Manufacturers - NEC, CAC40
Peugeot SA Employee Stock Ownership Plan,17481186,1.93,PEUGEOT,6,Consumer Cyclical,Auto & Truck Manufacturers - NEC, CAC40
"The Vanguard Group, Inc.",16631229,1.84,PEUGEOT,7,Consumer Cyclical,Auto & Truck Manufacturers - NEC, CAC40
Norges Bank Investment Management,13412377,1.48,PEUGEOT,8,Consumer Cyclical,Auto & Truck Manufacturers - NEC, CAC40
Dimensional Fund Advisors LP,10503667,1.16,PEUGEOT,9,Consumer Cyclical,Auto & Truck Manufacturers - NEC, CAC40
Capital Research & Management Co. (Global Investors),10062714,1.11,PEUGEOT,10,Consumer Cyclical,Auto & Truck Manufacturers - NEC, CAC40
APG Asset Management NV,6926550,5.01,UNIBAIL-RODAMCO-WESTFIELD,1,Financials,Commercial REITs - NEC, CAC40
Norges Bank Investment Management,6143110,4.44,UNIBAIL-RODAMCO-WESTFIELD,2,Financials,Commercial REITs - NEC, CAC40
"The Vanguard Group, Inc.",4852503,3.51,UNIBAIL-RODAMCO-WESTFIELD,3,Financials,Commercial REITs - NEC, CAC40
State Street Global Advisors,4004921,2.89,UNIBAIL-RODAMCO-WESTFIELD,4,Financials,Commercial REITs - NEC, CAC40
BlackRock Advisors (UK) Ltd.,3284351,2.37,UNIBAIL-RODAMCO-WESTFIELD,5,Financials,Commercial REITs - NEC, CAC40
BlackRock Fund Advisors,2329485,1.68,UNIBAIL-RODAMCO-WESTFIELD,6,Financials,Commercial REITs - NEC, CAC40
Capital Research & Management Co. (Global Investors),1882170,1.36,UNIBAIL-RODAMCO-WESTFIELD,7,Financials,Commercial REITs - NEC, CAC40
Seeyond SA,1479071,1.07,UNIBAIL-RODAMCO-WESTFIELD,8,Financials,Commercial REITs - NEC, CAC40
Dimensional Fund Advisors LP,1447869,1.05,UNIBAIL-RODAMCO-WESTFIELD,9,Financials,Commercial REITs - NEC, CAC40
BNP Paribas Asset Management France SAS,1170727,0.85,UNIBAIL-RODAMCO-WESTFIELD,10,Financials,Commercial REITs - NEC, CAC40
Government of France,54788714,25.7,THALES,1,Industrials,Communication & Satellite Equipment, CAC40
Dassault Aviation SA,52531431,24.7,THALES,2,Industrials,Communication & Satellite Equipment, CAC40
T. Rowe Price International Ltd.,5499370,2.58,THALES,3,Industrials,Communication & Satellite Equipment, CAC40
Thales SA Employees Stock Ownership Plan,4228846,1.98,THALES,4,Industrials,Communication & Satellite Equipment, CAC40
"The Vanguard Group, Inc.",3037872,1.43,THALES,5,Industrials,Communication & Satellite Equipment, CAC40
BlackRock Investment Management (UK) Ltd.,2801238,1.31,THALES,6,Industrials,Communication & Satellite Equipment, CAC40
DNCA Finance SA,2617671,1.23,THALES,7,Industrials,Communication & Satellite Equipment, CAC40
Ostrum Asset Management SA,2305560,1.08,THALES,8,Industrials,Communication & Satellite Equipment, CAC40
Fidelity Management & Research Co.,2238894,1.05,THALES,9,Industrials,Communication & Satellite Equipment, CAC40
Norges Bank Investment Management,1885754,0.88,THALES,10,Industrials,Communication & Satellite Equipment, CAC40
Mittal Lakshmi Niwas Family,392734162,35.6,ARCELORMITTAL,1,Basic Materials,Steel - NEC, CAC40
"The Vanguard Group, Inc.",18207187,1.65,ARCELORMITTAL,2,Basic Materials,Steel - NEC, CAC40
Amundi Asset Management SA (Investment Management),14967722,1.36,ARCELORMITTAL,3,Basic Materials,Steel - NEC, CAC40
FIL Investment Advisors (UK) Ltd.,12763181,1.16,ARCELORMITTAL,4,Basic Materials,Steel - NEC, CAC40
DWS Investments (UK) Ltd.,11341512,1.03,ARCELORMITTAL,5,Basic Materials,Steel - NEC, CAC40
Norges Bank Investment Management,11064025,1,ARCELORMITTAL,6,Basic Materials,Steel - NEC, CAC40
Capital Research & Management Co. (World Investors),10323012,0.94,ARCELORMITTAL,7,Basic Materials,Steel - NEC, CAC40
Lyxor International Asset Management SAS,9832685,0.89,ARCELORMITTAL,8,Basic Materials,Steel - NEC, CAC40
BlackRock Fund Advisors,9555960,0.87,ARCELORMITTAL,9,Basic Materials,Steel - NEC, CAC40
ArcelorMittal,9180840,0.83,ARCELORMITTAL,10,Basic Materials,Steel - NEC, CAC40
Siemens Aktiengesellschaft,12483153,11.4,ATOS-SE,1,Technology,IT Services & Consulting - NEC, CAC40
"The Vanguard Group, Inc.",2866167,2.62,ATOS-SE,2,Technology,IT Services & Consulting - NEC, CAC40
Norges Bank Investment Management,2607319,2.39,ATOS-SE,3,Technology,IT Services & Consulting - NEC, CAC40
"Invesco Advisers, Inc.",2100067,1.92,ATOS-SE,4,Technology,IT Services & Consulting - NEC, CAC40
Fidelity Management & Research Co.,1610144,1.47,ATOS-SE,5,Technology,IT Services & Consulting - NEC, CAC40
Atos Origin SA Employee Stock Ownership Plan,1520828,1.39,ATOS-SE,6,Technology,IT Services & Consulting - NEC, CAC40
Lazard Asset Management LLC,1307103,1.2,ATOS-SE,7,Technology,IT Services & Consulting - NEC, CAC40
Seeyond SA,1295311,1.19,ATOS-SE,8,Technology,IT Services & Consulting - NEC, CAC40
Swedbank Robur Fonder AB,1238373,1.13,ATOS-SE,9,Technology,IT Services & Consulting - NEC, CAC40
Invesco Asset Management Ltd.,1065667,0.98,ATOS-SE,10,Technology,IT Services & Consulting - NEC, CAC40
Bouygues Family,80555243,21.2,BOUYGUES,1,Industrials,Construction & Engineering - NEC, CAC40
Amundi Asset Management SA,47592463,12.5,BOUYGUES,2,Industrials,Construction & Engineering - NEC, CAC40
Bouygues SA - Employee Stock Ownership Plan,25638398,6.75,BOUYGUES,3,Industrials,Construction & Engineering - NEC, CAC40
DNCA Finance SA,8170244,2.15,BOUYGUES,4,Industrials,Construction & Engineering - NEC, CAC40
"The Vanguard Group, Inc.",6472414,1.7,BOUYGUES,5,Industrials,Construction & Engineering - NEC, CAC40
Norges Bank Investment Management,6432475,1.69,BOUYGUES,6,Industrials,Construction & Engineering - NEC, CAC40
BlackRock Investment Management (UK) Ltd.,5429481,1.43,BOUYGUES,7,Industrials,Construction & Engineering - NEC, CAC40
BNP Paribas Asset Management France SAS,3630834,0.96,BOUYGUES,8,Industrials,Construction & Engineering - NEC, CAC40
Eleva Capital LLP,3557900,0.94,BOUYGUES,9,Industrials,Construction & Engineering - NEC, CAC40
Dimensional Fund Advisors LP,3054144,0.8,BOUYGUES,10,Industrials,Construction & Engineering - NEC, CAC40
Bellon Family,62250485,42.2,SODEXO,1,Consumer Cyclical,Restaurants & Bars - NEC, CAC40
Artisan Partners LP,6311718,4.28,SODEXO,2,Consumer Cyclical,Restaurants & Bars - NEC, CAC40
First Eagle Investment Management LLC,5865186,3.98,SODEXO,3,Consumer Cyclical,Restaurants & Bars - NEC, CAC40
"The Vanguard Group, Inc.",2644309,1.79,SODEXO,4,Consumer Cyclical,Restaurants & Bars - NEC, CAC40
"American Century Investment Management, Inc.",2455616,1.67,SODEXO,5,Consumer Cyclical,Restaurants & Bars - NEC, CAC40
Norges Bank Investment Management,2066779,1.4,SODEXO,6,Consumer Cyclical,Restaurants & Bars - NEC, CAC40
International Value Advisers LLC,1968257,1.33,SODEXO,7,Consumer Cyclical,Restaurants & Bars - NEC, CAC40
Oddo BHF Asset Management SAS,1677575,1.14,SODEXO,8,Consumer Cyclical,Restaurants & Bars - NEC, CAC40
Sodexo SA Employee Stock Ownership Plan,1602197,1.09,SODEXO,9,Consumer Cyclical,Restaurants & Bars - NEC, CAC40
Harris Associates LP,1545200,1.05,SODEXO,10,Consumer Cyclical,Restaurants & Bars - NEC, CAC40
Elisabeth Badinter,16700967,6.95,PUBLICIS-GROUPE-SA,1,Consumer Cyclical,Advertising & Marketing  - NEC, CAC40
Harris Associates LP,10560307,4.39,PUBLICIS-GROUPE-SA,2,Consumer Cyclical,Advertising & Marketing  - NEC, CAC40
"The Vanguard Group, Inc.",6614629,2.75,PUBLICIS-GROUPE-SA,3,Consumer Cyclical,Advertising & Marketing  - NEC, CAC40
FIL Investment Advisors (UK) Ltd.,5935541,2.47,PUBLICIS-GROUPE-SA,4,Consumer Cyclical,Advertising & Marketing  - NEC, CAC40
Maurice Lévy,4669246,1.94,PUBLICIS-GROUPE-SA,5,Consumer Cyclical,Advertising & Marketing  - NEC, CAC40
Schroder Investment Management Ltd.,4083755,1.7,PUBLICIS-GROUPE-SA,6,Consumer Cyclical,Advertising & Marketing  - NEC, CAC40
Norges Bank Investment Management,3798836,1.58,PUBLICIS-GROUPE-SA,7,Consumer Cyclical,Advertising & Marketing  - NEC, CAC40
Invesco Asset Management Ltd.,3554594,1.48,PUBLICIS-GROUPE-SA,8,Consumer Cyclical,Advertising & Marketing  - NEC, CAC40
Publicis Groupe S.A.,3480234,1.45,PUBLICIS-GROUPE-SA,9,Consumer Cyclical,Advertising & Marketing  - NEC, CAC40
Seeyond SA,3366203,1.4,PUBLICIS-GROUPE-SA,10,Consumer Cyclical,Advertising & Marketing  - NEC, CAC40
Shanghai State-Owned Assets Supervision & Administration,31290000,11.6,ACCOR,1,Consumer Cyclical,"Hotels, Motels & Cruise Lines - NEC", CAC40
Qatar Investment Authority (Investment Management),29505060,10.9,ACCOR,2,Consumer Cyclical,"Hotels, Motels & Cruise Lines - NEC", CAC40
Harris Associates LP,16838145,6.22,ACCOR,3,Consumer Cyclical,"Hotels, Motels & Cruise Lines - NEC", CAC40
Kingdom Holding Co. (Investment Management),16494440,6.09,ACCOR,4,Consumer Cyclical,"Hotels, Motels & Cruise Lines - NEC", CAC40
Franklin Mutual Advisers LLC,8170157,3.02,ACCOR,5,Consumer Cyclical,"Hotels, Motels & Cruise Lines - NEC", CAC40
Huazhu Group Limited,7467023,2.76,ACCOR,6,Consumer Cyclical,"Hotels, Motels & Cruise Lines - NEC", CAC40
Capital Research & Management Co. (World Investors),6482089,2.39,ACCOR,7,Consumer Cyclical,"Hotels, Motels & Cruise Lines - NEC", CAC40
"The Vanguard Group, Inc.",5676784,2.1,ACCOR,8,Consumer Cyclical,"Hotels, Motels & Cruise Lines - NEC", CAC40
Norges Bank Investment Management,4200470,1.55,ACCOR,9,Consumer Cyclical,"Hotels, Motels & Cruise Lines - NEC", CAC40
Teachers Advisors LLC,4152525,1.53,ACCOR,10,Consumer Cyclical,"Hotels, Motels & Cruise Lines - NEC", CAC40
Government of France,44387915,15,RENAULT,1,Consumer Cyclical,Auto & Truck Manufacturers - NEC, CAC40
"Nissan Motor Co., Ltd.",44358343,15,RENAULT,2,Consumer Cyclical,Auto & Truck Manufacturers - NEC, CAC40
Renault SA Employee Stock Ownership Plan,12745288,4.31,RENAULT,3,Consumer Cyclical,Auto & Truck Manufacturers - NEC, CAC40
Daimler AG,9167391,3.1,RENAULT,4,Consumer Cyclical,Auto & Truck Manufacturers - NEC, CAC40
"The Vanguard Group, Inc.",5576024,1.89,RENAULT,5,Consumer Cyclical,Auto & Truck Manufacturers - NEC, CAC40
Renault SA,4548736,1.54,RENAULT,6,Consumer Cyclical,Auto & Truck Manufacturers - NEC, CAC40
Amundi Asset Management SA (Investment Management),4056233,1.37,RENAULT,7,Consumer Cyclical,Auto & Truck Manufacturers - NEC, CAC40
"Paulson & Co., Inc.",4016498,1.36,RENAULT,8,Consumer Cyclical,Auto & Truck Manufacturers - NEC, CAC40
BNP Paribas Asset Management France SAS,3484654,1.18,RENAULT,9,Consumer Cyclical,Auto & Truck Manufacturers - NEC, CAC40
Lyxor International Asset Management SAS,2716761,0.92,RENAULT,10,Consumer Cyclical,Auto & Truck Manufacturers - NEC, CAC40
Plattner Hasso Family,72369813,5.89,SAP-SE,1,Technology,Enterprise Software,DAX30
Hopp Dietmar Family,61864345,5.04,SAP-SE,2,Technology,Enterprise Software,DAX30
SAP SE,37680087,3.07,SAP-SE,3,Technology,Enterprise Software,DAX30
"The Vanguard Group, Inc.",29644338,2.41,SAP-SE,4,Technology,Enterprise Software,DAX30
Norges Bank Investment Management,23972078,1.95,SAP-SE,5,Technology,Enterprise Software,DAX30
Capital Research & Management Co. (World Investors),16707821,1.36,SAP-SE,6,Technology,Enterprise Software,DAX30
Fidelity Management & Research Co.,14492061,1.18,SAP-SE,7,Technology,Enterprise Software,DAX30
"Thornburg Investment Management, Inc.",12616088,1.03,SAP-SE,8,Technology,Enterprise Software,DAX30
DWS Investment GmbH,12165304,0.99,SAP-SE,9,Technology,Enterprise Software,DAX30
Allianz Global Investors GmbH,11244342,0.92,SAP-SE,10,Technology,Enterprise Software,DAX30
